trace,trace_type,eviction,prefetcher,cache_size,interaction_window,miss_ratio,byte_miss_ratio,n_req,n_prefetch,n_prefetch_then_evict,n_prefetch_then_evict_then_miss,n_prefetch_then_evict_no_demand,n_prefetch_then_evict_then_hit,n_evict,n_evict_then_prefetch,n_evict_then_useful_prefetch,n_evict_then_useless_prefetch,log_path,status
w69.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,256mb,1000,0.4459,0.5233,7874006,5434789,0,0,0,0,8936377,174082,47187,126895,./results/cp_sweep_intensity/logs/w69.oracleGeneral.bin.zst__fifo__Mithril__256mb__w1000.log,ok
w69.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,100,0.5321,0.5923,7874006,4834544,169786,95515,23688,50583,9022169,50094,4293,45801,./results/cp_sweep_intensity/logs/w69.oracleGeneral.bin.zst__sieve__Mithril__64mb__w100.log,ok
w69.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,10000,0.6215,0.7264,7874006,3386529,1597190,878575,197488,521127,8279554,930067,299160,630907,./results/cp_sweep_intensity/logs/w69.oracleGeneral.bin.zst__sieve__Mithril__16mb__w10000.log,ok
w69.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,100,0.4384,0.5215,7874006,4967196,55636,32120,11205,12311,8408121,18126,4170,13956,./results/cp_sweep_intensity/logs/w69.oracleGeneral.bin.zst__sieve__Mithril__256mb__w100.log,ok
w69.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,100,0.3727,0.4466,7874006,2735230,9816,4745,3318,1753,5630602,3469,563,2906,./results/cp_sweep_intensity/logs/w69.oracleGeneral.bin.zst__sieve__Mithril__1gb__w100.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__lru__Mithril__16mb__w100.log,fail:134
w69.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,10000,0.5288,0.5865,7874006,4752717,2270954,1179373,361939,729642,8914078,1176510,461437,715073,./results/cp_sweep_intensity/logs/w69.oracleGeneral.bin.zst__lru__Mithril__64mb__w10000.log,ok
w69.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,1000,0.3727,0.4466,7874006,2735230,95464,45880,34577,15007,5630602,30877,4208,26669,./results/cp_sweep_intensity/logs/w69.oracleGeneral.bin.zst__sieve__Mithril__1gb__w1000.log,ok
w69.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,1000,0.4384,0.5215,7874006,4967196,491999,274810,112105,105084,8408121,132867,33096,99771,./results/cp_sweep_intensity/logs/w69.oracleGeneral.bin.zst__sieve__Mithril__256mb__w1000.log,ok
w69.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,1000,0.5321,0.5923,7874006,4834544,1247276,687002,184490,375784,9022169,242052,38692,203360,./results/cp_sweep_intensity/logs/w69.oracleGeneral.bin.zst__sieve__Mithril__64mb__w1000.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,1000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__lru__Mithril__16mb__w1000.log,fail:134
w70.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,10000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__lru__Mithril__16mb__w10000.log,fail:134
w68.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,10000,0.4814,0.5449,8875971,8975433,6224256,3887552,326840,2009864,13244343,3854466,923486,2930980,./results/cp_sweep_intensity/logs/w68.oracleGeneral.bin.zst__lru__Mithril__64mb__w10000.log,ok
w69.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,10000,0.5321,0.5923,7874006,4834544,2526578,1389880,395163,741535,9022169,1317332,478351,838981,./results/cp_sweep_intensity/logs/w69.oracleGeneral.bin.zst__sieve__Mithril__64mb__w10000.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,100,0.3979,0.6046,6928385,4603044,3,2,0,1,7357845,112156,16683,95473,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__lru__Mithril__64mb__w100.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,100,0.3008,0.5381,6928385,2999056,0,0,0,0,5075755,33774,4531,29243,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__lru__Mithril__256mb__w100.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,100,0.1901,0.3346,6928385,1098608,0,0,0,0,2385696,3053,695,2358,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__lru__Mithril__1gb__w100.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,1000,0.1901,0.3346,6928385,1098608,0,0,0,0,2385696,27715,7365,20350,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__lru__Mithril__1gb__w1000.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__fifo__Mithril__16mb__w100.log,fail:134
w69.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,10000,0.3709,0.4402,7874006,3071370,0,0,0,0,5949226,293719,127489,166230,./results/cp_sweep_intensity/logs/w69.oracleGeneral.bin.zst__lru__Mithril__1gb__w10000.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,1000,0.3008,0.5381,6928385,2999056,54,28,19,7,5075755,268402,51326,217076,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__lru__Mithril__256mb__w1000.log,ok
w69.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,10000,0.5344,0.5880,7874006,4795715,2285978,1189028,367498,729452,9000542,1205745,486915,718830,./results/cp_sweep_intensity/logs/w69.oracleGeneral.bin.zst__fifo__Mithril__64mb__w10000.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,1000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__fifo__Mithril__16mb__w1000.log,fail:134
w61.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,10000,0.5858,0.5136,9884691,8440706,4463288,3076320,784167,602801,14196435,1423612,107337,1316275,./results/cp_sweep_intensity/logs/w61.oracleGeneral.bin.zst__sieve__Mithril__1gb__w10000.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,10000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__fifo__Mithril__16mb__w10000.log,fail:134
w70.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,100,0.4181,0.6085,6928385,4709463,0,0,0,0,7604300,134527,34638,99889,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__fifo__Mithril__64mb__w100.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,1000,0.3979,0.6046,6928385,4603044,143143,90076,27082,25985,7357845,772271,220105,552166,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__lru__Mithril__64mb__w1000.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,256mb,100,0.3183,0.5372,6928385,3054761,0,0,0,0,5252731,44070,9519,34551,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__fifo__Mithril__256mb__w100.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,10000,0.1901,0.3346,6928385,1098608,0,0,0,0,2385696,168230,35685,132545,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__lru__Mithril__1gb__w10000.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,1gb,100,0.2142,0.3774,6928385,1287052,0,0,0,0,2740782,6678,1493,5185,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__fifo__Mithril__1gb__w100.log,ok
w69.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,1gb,10000,0.3805,0.4494,7874006,3251921,0,0,0,0,6205150,383561,198592,184969,./results/cp_sweep_intensity/logs/w69.oracleGeneral.bin.zst__fifo__Mithril__1gb__w10000.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,1gb,1000,0.2142,0.3774,6928385,1287052,0,0,0,0,2740782,55284,15549,39735,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__fifo__Mithril__1gb__w1000.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__sieve__Mithril__16mb__w100.log,fail:134
w70.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,1000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__sieve__Mithril__16mb__w1000.log,fail:134
w70.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,10000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__sieve__Mithril__16mb__w10000.log,fail:134
w70.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,256mb,1000,0.3183,0.5372,6928385,3054761,68,40,19,9,5252731,317295,89899,227396,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__fifo__Mithril__256mb__w1000.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,100,0.3739,0.6029,6928385,4923396,378744,226899,92550,59295,7511279,206936,4389,202547,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__sieve__Mithril__64mb__w100.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,100,0.2695,0.4666,6928385,3266612,89078,46084,32686,10308,5124773,55766,867,54899,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__sieve__Mithril__256mb__w100.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,1000,0.4181,0.6085,6928385,4709463,142016,89037,26621,26358,7604300,834429,268929,565500,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__fifo__Mithril__64mb__w1000.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,100,0.1908,0.3572,6928385,1198747,4121,1795,1859,467,2492070,6195,20,6175,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__sieve__Mithril__1gb__w100.log,ok
w68.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,10000,0.3473,0.4292,8875971,6448429,4807676,3194726,623923,989027,9516208,2001546,312307,1689239,./results/cp_sweep_intensity/logs/w68.oracleGeneral.bin.zst__sieve__Mithril__256mb__w10000.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,1000,0.1908,0.3572,6928385,1198747,60821,27812,26131,6878,2492070,39565,312,39253,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__sieve__Mithril__1gb__w1000.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,1gb,10000,0.2142,0.3774,6928385,1287052,0,0,0,0,2740782,300001,109240,190761,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__fifo__Mithril__1gb__w10000.log,ok
w69.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,10000,0.3727,0.4466,7874006,2735230,574226,281246,203989,88991,5630602,254901,43978,210923,./results/cp_sweep_intensity/logs/w69.oracleGeneral.bin.zst__sieve__Mithril__1gb__w10000.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,1000,0.2695,0.4666,6928385,3266612,883710,490162,299271,94277,5124773,323367,8296,315071,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__sieve__Mithril__256mb__w1000.log,ok
w68.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,10000,0.4842,0.5466,8875971,9022461,6231360,3879926,329871,2021563,13316464,3895184,953101,2942083,./results/cp_sweep_intensity/logs/w68.oracleGeneral.bin.zst__fifo__Mithril__64mb__w10000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,100,0.4512,0.5347,6840776,1520707,0,0,0,0,4605471,9875,2552,7323,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__lru__Mithril__16mb__w100.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,1000,0.3739,0.6029,6928385,4923396,2749543,1726097,635980,387466,7511279,910961,52876,858085,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__sieve__Mithril__64mb__w1000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,100,0.2278,0.3283,6840776,3117039,0,0,0,0,4670843,6269,1761,4508,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__lru__Mithril__64mb__w100.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,1000,0.4512,0.5347,6840776,1520707,15221,8127,1202,5892,4605471,76340,26094,50246,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__lru__Mithril__16mb__w1000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,100,0.1900,0.2722,6840776,2710690,0,0,0,0,3990251,2231,696,1535,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__lru__Mithril__256mb__w100.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,100,0.1542,0.2186,6840776,888288,0,0,0,0,1870720,886,633,253,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__lru__Mithril__1gb__w100.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,1000,0.2278,0.3283,6840776,3117039,0,0,0,0,4670843,48616,14778,33838,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__lru__Mithril__64mb__w1000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,10000,0.4512,0.5347,6840776,1520707,413716,244186,48076,121454,4605471,300824,127707,173117,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__lru__Mithril__16mb__w10000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,1000,0.1542,0.2186,6840776,888288,0,0,0,0,1870720,12644,11177,1467,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__lru__Mithril__1gb__w1000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,1000,0.1900,0.2722,6840776,2710690,0,0,0,0,3990251,22150,8393,13757,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__lru__Mithril__256mb__w1000.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,10000,0.3979,0.6046,6928385,4603044,3119931,1939859,652676,527396,7357845,2698887,879957,1818930,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__lru__Mithril__64mb__w10000.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,10000,0.3739,0.6029,6928385,4923396,4023943,2544417,923498,556028,7511279,2915923,371567,2544356,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__sieve__Mithril__64mb__w10000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,10000,0.1542,0.2186,6840776,888288,0,0,0,0,1870720,73163,64496,8667,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__lru__Mithril__1gb__w10000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,100,0.4560,0.5392,6840776,1556583,0,0,0,0,4674482,16279,9099,7180,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__fifo__Mithril__16mb__w100.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,1000,0.4560,0.5392,6840776,1556583,15162,7991,1301,5870,4674482,104436,56416,48020,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__fifo__Mithril__16mb__w1000.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,10000,0.1908,0.3572,6928385,1198747,414205,184068,193870,36267,2492070,245828,6042,239786,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__sieve__Mithril__1gb__w10000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,100,0.2308,0.3287,6840776,3143565,0,0,0,0,4717665,9821,4735,5086,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__fifo__Mithril__64mb__w100.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,256mb,100,0.1927,0.2744,6840776,2736782,0,0,0,0,4034785,4356,2286,2070,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__fifo__Mithril__256mb__w100.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,1gb,100,0.1582,0.2224,6840776,1103100,0,0,0,0,2112529,434,159,275,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__fifo__Mithril__1gb__w100.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,1000,0.2308,0.3287,6840776,3143565,0,0,0,0,4717665,65620,29097,36523,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__fifo__Mithril__64mb__w1000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,10000,0.4560,0.5392,6840776,1556583,406899,240173,48176,118550,4674482,338981,169946,169035,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__fifo__Mithril__16mb__w10000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,1gb,1000,0.1582,0.2224,6840776,1103100,0,0,0,0,2112529,15705,13428,2277,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__fifo__Mithril__1gb__w1000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,256mb,1000,0.1927,0.2744,6840776,2736782,0,0,0,0,4034785,32599,14971,17628,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__fifo__Mithril__256mb__w1000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,100,0.4564,0.5420,6840776,1524553,50654,32988,5292,12374,4645495,25364,1724,23640,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__sieve__Mithril__16mb__w100.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,1000,0.4564,0.5420,6840776,1524553,288047,183530,32994,71523,4645495,115694,15465,100229,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__sieve__Mithril__16mb__w1000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,1gb,10000,0.1582,0.2224,6840776,1103100,0,0,0,0,2112529,67882,54852,13030,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__fifo__Mithril__1gb__w10000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,10000,0.4564,0.5420,6840776,1524553,597760,384650,71369,141741,4645495,352655,90709,261946,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__sieve__Mithril__16mb__w10000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,100,0.2325,0.3337,6840776,3226523,26593,15624,2788,8181,4812390,18270,1155,17115,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__sieve__Mithril__64mb__w100.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,10000,0.1900,0.2722,6840776,2710690,0,0,0,0,3990251,200858,107324,93534,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__lru__Mithril__256mb__w10000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,1000,0.2325,0.3337,6840776,3226523,179077,99806,22845,56426,4812390,98655,11857,86798,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__sieve__Mithril__64mb__w1000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,100,0.1914,0.2774,6840776,2598680,5773,2641,1434,1698,3893482,4178,809,3369,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__sieve__Mithril__256mb__w100.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,100,0.1519,0.2169,6840776,519942,87,36,30,21,1472990,201,64,137,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__sieve__Mithril__1gb__w100.log,ok
w69.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,10000,0.4384,0.5215,7874006,4967196,2595953,1410809,637536,547608,8408121,988113,321093,667020,./results/cp_sweep_intensity/logs/w69.oracleGeneral.bin.zst__sieve__Mithril__256mb__w10000.log,ok
w72.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__lru__Mithril__16mb__w100.log,fail:134
w72.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__lru__Mithril__64mb__w100.log,fail:134
w72.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,1000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__lru__Mithril__16mb__w1000.log,fail:134
w72.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,16mb,10000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__lru__Mithril__16mb__w10000.log,fail:134
w71.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,1000,0.1914,0.2774,6840776,2598680,45686,21237,9226,15223,3893482,30507,5967,24540,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__sieve__Mithril__256mb__w1000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,1000,0.1519,0.2169,6840776,519942,919,365,284,270,1472990,1626,581,1045,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__sieve__Mithril__1gb__w1000.log,ok
w72.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,1000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__lru__Mithril__64mb__w1000.log,fail:134
w70.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,256mb,10000,0.2695,0.4666,6928385,3266612,2818049,1595349,949191,273509,5124773,1454646,67571,1387075,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__sieve__Mithril__256mb__w10000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,1gb,10000,0.1519,0.2169,6840776,519942,9948,3113,4273,2562,1472990,16557,9502,7055,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__sieve__Mithril__1gb__w10000.log,ok
w71.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,10000,0.2278,0.3283,6840776,3117039,201484,99336,27850,74298,4670843,266716,116055,150661,./results/cp_sweep_intensity/logs/w71.oracleGeneral.bin.zst__lru__Mithril__64mb__w10000.log,ok
w72.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,100,0.2373,0.3428,6407185,1889210,0,0,0,0,3392731,6307,1066,5241,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__lru__Mithril__256mb__w100.log,ok
w72.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__fifo__Mithril__16mb__w100.log,fail:134
w72.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,100,0.1766,0.2544,6407185,914662,0,0,0,0,2000033,542,140,402,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__lru__Mithril__1gb__w100.log,ok
w70.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,10000,0.4181,0.6085,6928385,4709463,3134533,1943017,654012,537504,7604300,2800172,966917,1833255,./results/cp_sweep_intensity/logs/w70.oracleGeneral.bin.zst__fifo__Mithril__64mb__w10000.log,ok
w72.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__fifo__Mithril__64mb__w100.log,fail:134
w72.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,1000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__fifo__Mithril__16mb__w1000.log,fail:134
w72.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,1000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__fifo__Mithril__64mb__w1000.log,fail:134
w72.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,1gb,1000,0.1766,0.2544,6407185,914662,0,0,0,0,2000033,4767,1219,3548,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__lru__Mithril__1gb__w1000.log,ok
w72.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,64mb,10000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__lru__Mithril__64mb__w10000.log,fail:134
w72.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,16mb,10000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__fifo__Mithril__16mb__w10000.log,fail:134
w72.oracleGeneral.bin.zst,oracleGeneral,lru,Mithril,256mb,1000,0.2373,0.3428,6407185,1889210,0,0,0,0,3392731,46100,10702,35398,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__lru__Mithril__256mb__w1000.log,ok
w72.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,64mb,10000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__fifo__Mithril__64mb__w10000.log,fail:134
w72.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__sieve__Mithril__16mb__w100.log,fail:134
w72.oracleGeneral.bin.zst,oracleGeneral,fifo,Mithril,1gb,100,0.1821,0.2620,6407185,972832,0,0,0,0,2090415,1307,431,876,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__fifo__Mithril__1gb__w100.log,ok
w72.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,16mb,1000,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__sieve__Mithril__16mb__w1000.log,fail:134
w72.oracleGeneral.bin.zst,oracleGeneral,sieve,Mithril,64mb,100,,,,,,,,,,,,,./results/cp_sweep_intensity/logs/w72.oracleGeneral.bin.zst__sieve__Mithril__64mb__w100.log,fail:134
