trace,trace_type,eviction,prefetcher,cache_size,wss_byte,wss_frac,miss_ratio,byte_miss_ratio,n_req,log_path,status
w58.oracleGeneral.bin.zst,oracleGeneral,lhd,none,398153661,39815366144,0.01,0.4453,0.7058,10530695,./results/cp_wss01_prefetch_ext/logs/w58.oracleGeneral.bin.zst__lhd__noprefetch__398153661.log,ok
w59.oracleGeneral.bin.zst,oracleGeneral,s3fifo,Mithril,110647720,11064772096,0.01,0.8925,0.8324,10223136,./results/cp_wss01_prefetch_ext/logs/w59.oracleGeneral.bin.zst__s3fifo__Mithril__110647720.log,ok
w59.oracleGeneral.bin.zst,oracleGeneral,s3fifo,PG,110647720,11064772096,0.01,0.8925,0.8324,10223136,./results/cp_wss01_prefetch_ext/logs/w59.oracleGeneral.bin.zst__s3fifo__PG__110647720.log,ok
w58.oracleGeneral.bin.zst,oracleGeneral,lhd,Mithril,398153661,39815366144,0.01,0.4453,0.7058,10530695,./results/cp_wss01_prefetch_ext/logs/w58.oracleGeneral.bin.zst__lhd__Mithril__398153661.log,ok
w59.oracleGeneral.bin.zst,oracleGeneral,s3fifo,OBL,110647720,11064772096,0.01,0.8925,0.8324,10223136,./results/cp_wss01_prefetch_ext/logs/w59.oracleGeneral.bin.zst__s3fifo__OBL__110647720.log,ok
w58.oracleGeneral.bin.zst,oracleGeneral,lhd,PG,398153661,39815366144,0.01,0.4452,0.7051,10530695,./results/cp_wss01_prefetch_ext/logs/w58.oracleGeneral.bin.zst__lhd__PG__398153661.log,ok
w58.oracleGeneral.bin.zst,oracleGeneral,lhd,OBL,398153661,39815366144,0.01,0.4448,0.7046,10530695,./results/cp_wss01_prefetch_ext/logs/w58.oracleGeneral.bin.zst__lhd__OBL__398153661.log,ok
w56.oracleGeneral.bin.zst,oracleGeneral,gdsf,Mithril,149236408,14923640832,0.01,0.1970,0.5396,10899629,./results/cp_wss01_prefetch_ext/logs/w56.oracleGeneral.bin.zst__gdsf__Mithril__149236408.log,ok
w60.oracleGeneral.bin.zst,oracleGeneral,arc,Mithril,352079114,35207911424,0.01,,,,./results/cp_wss01_prefetch_ext/logs/w60.oracleGeneral.bin.zst__arc__Mithril__352079114.log,fail:134
w60.oracleGeneral.bin.zst,oracleGeneral,arc,PG,352079114,35207911424,0.01,,,,./results/cp_wss01_prefetch_ext/logs/w60.oracleGeneral.bin.zst__arc__PG__352079114.log,fail:134
w54.oracleGeneral.bin.zst,oracleGeneral,arc,PG,27680301140,2768030114047,0.01,0.8471,0.9770,8832954,./results/cp_wss01_prefetch_ext/logs/w54.oracleGeneral.bin.zst__arc__PG__27680301140.log,ok
w59.oracleGeneral.bin.zst,oracleGeneral,arc,PG,110647720,11064772096,0.01,0.9193,0.8732,10223136,./results/cp_wss01_prefetch_ext/logs/w59.oracleGeneral.bin.zst__arc__PG__110647720.log,ok
w59.oracleGeneral.bin.zst,oracleGeneral,gdsf,none,110647720,11064772096,0.01,0.9022,0.9089,10223136,./results/cp_wss01_prefetch_ext/logs/w59.oracleGeneral.bin.zst__gdsf__noprefetch__110647720.log,ok
w60.oracleGeneral.bin.zst,oracleGeneral,arc,none,352079114,35207911424,0.01,0.8471,0.7549,9898835,./results/cp_wss01_prefetch_ext/logs/w60.oracleGeneral.bin.zst__arc__noprefetch__352079114.log,ok
w59.oracleGeneral.bin.zst,oracleGeneral,gdsf,OBL,110647720,11064772096,0.01,0.9022,0.9089,10223136,./results/cp_wss01_prefetch_ext/logs/w59.oracleGeneral.bin.zst__gdsf__OBL__110647720.log,ok
w58.oracleGeneral.bin.zst,oracleGeneral,gdsf,PG,398153661,39815366144,0.01,0.4387,0.6557,10530695,./results/cp_wss01_prefetch_ext/logs/w58.oracleGeneral.bin.zst__gdsf__PG__398153661.log,ok
w60.oracleGeneral.bin.zst,oracleGeneral,arc,OBL,352079114,35207911424,0.01,0.8470,0.7549,9898835,./results/cp_wss01_prefetch_ext/logs/w60.oracleGeneral.bin.zst__arc__OBL__352079114.log,ok
w60.oracleGeneral.bin.zst,oracleGeneral,s3fifo,none,352079114,35207911424,0.01,0.8443,0.7419,9898835,./results/cp_wss01_prefetch_ext/logs/w60.oracleGeneral.bin.zst__s3fifo__noprefetch__352079114.log,ok
w59.oracleGeneral.bin.zst,oracleGeneral,gdsf,PG,110647720,11064772096,0.01,0.9022,0.9089,10223136,./results/cp_wss01_prefetch_ext/logs/w59.oracleGeneral.bin.zst__gdsf__PG__110647720.log,ok
w60.oracleGeneral.bin.zst,oracleGeneral,s3fifo,Mithril,352079114,35207911424,0.01,0.8443,0.7419,9898835,./results/cp_wss01_prefetch_ext/logs/w60.oracleGeneral.bin.zst__s3fifo__Mithril__352079114.log,ok
w60.oracleGeneral.bin.zst,oracleGeneral,s3fifo,PG,352079114,35207911424,0.01,0.8443,0.7419,9898835,./results/cp_wss01_prefetch_ext/logs/w60.oracleGeneral.bin.zst__s3fifo__PG__352079114.log,ok
w60.oracleGeneral.bin.zst,oracleGeneral,s3fifo,OBL,352079114,35207911424,0.01,0.8443,0.7419,9898835,./results/cp_wss01_prefetch_ext/logs/w60.oracleGeneral.bin.zst__s3fifo__OBL__352079114.log,ok
w59.oracleGeneral.bin.zst,oracleGeneral,lhd,Mithril,110647720,11064772096,0.01,0.8997,0.9510,10223136,./results/cp_wss01_prefetch_ext/logs/w59.oracleGeneral.bin.zst__lhd__Mithril__110647720.log,ok
w59.oracleGeneral.bin.zst,oracleGeneral,lhd,none,110647720,11064772096,0.01,0.8997,0.9510,10223136,./results/cp_wss01_prefetch_ext/logs/w59.oracleGeneral.bin.zst__lhd__noprefetch__110647720.log,ok
w59.oracleGeneral.bin.zst,oracleGeneral,lhd,OBL,110647720,11064772096,0.01,0.9023,0.9524,10223136,./results/cp_wss01_prefetch_ext/logs/w59.oracleGeneral.bin.zst__lhd__OBL__110647720.log,ok
w59.oracleGeneral.bin.zst,oracleGeneral,lhd,PG,110647720,11064772096,0.01,0.9023,0.9524,10223136,./results/cp_wss01_prefetch_ext/logs/w59.oracleGeneral.bin.zst__lhd__PG__110647720.log,ok
w61.oracleGeneral.bin.zst,oracleGeneral,arc,Mithril,311276277,31127627776,0.01,,,,./results/cp_wss01_prefetch_ext/logs/w61.oracleGeneral.bin.zst__arc__Mithril__311276277.log,fail:134
w60.oracleGeneral.bin.zst,oracleGeneral,gdsf,none,352079114,35207911424,0.01,0.8238,0.8286,9898835,./results/cp_wss01_prefetch_ext/logs/w60.oracleGeneral.bin.zst__gdsf__noprefetch__352079114.log,ok
w54.oracleGeneral.bin.zst,oracleGeneral,gdsf,PG,27680301140,2768030114047,0.01,0.8439,0.9752,8832954,./results/cp_wss01_prefetch_ext/logs/w54.oracleGeneral.bin.zst__gdsf__PG__27680301140.log,ok
w61.oracleGeneral.bin.zst,oracleGeneral,s3fifo,none,311276277,31127627776,0.01,0.8318,0.8848,9884691,./results/cp_wss01_prefetch_ext/logs/w61.oracleGeneral.bin.zst__s3fifo__noprefetch__311276277.log,ok
